Transcription Start	Translation Start	Translation Stop	Transcription Stop	Strand	Name	Synonym	Product	Raw Counts ev6	Normalized Counts ev6	RPKM ev6	Expression ev6
3821388	3821428	3822051	3822084	+	gmk	b3648	guanylate kinase	866	191540	235	306
3822085	3822106	3822381	3822381	+	rpoZ	b3649	RNA polymerase, omega subunit	676	149587	416	541
3822382	3822400	3824508	3824508	+	spoT	b3650	bifunctional (p)ppGpp synthetase II/ guanosine-3',5'-bis pyrophosphate 3'-pyrophosphohydrolase	570	126161	45	59
3824515	3824515	3825204	3825204	+	trmH	b3651	tRNA mG18-2'-O-methyltransferase, SAM-dependent	131	28961	32	41
3825205	3825210	3827291	3827291	+	recG	b3652	ATP-dependent DNA helicase	479	105935	39	50
3828727	3828665	3827460	3827386	-	gltS	b3653	glutamate transporter	266	58936	37	48
3828426	3828945	3830336	3830456	+	xanP	b3654	xanthine permease	184	40716	22	29
3830457	3830457	3832166	3832166	+	yicH	b3655	putative inner membrane-anchored periplasmic AsmA family protein	336	74483	33	43
3834546	3834537	3832219	3832219	-	yicI	b3656	putative alpha-glucosidase	678	150019	49	64
3836253	3835929	3834547	3834547	-	yicJ	b3657	putative transporter	344	76190	42	55
3836222			3836316	+	selC	b3658	Sec tRNA	5	1123	9	11
3836747	3836953	3838137	3838137	+	setC	b3659	putative arabinose efflux transporter	444	98194	63	82
3837151			3837137	-	-	predicted RNA	antisense: setC	24	5508	282	367
3837564			3837511	-	-	predicted RNA	antisense: setC	173	38465	547	712
3838196	3838248	3839171	3839171	+	yicL	b3660	EamA family inner membrane putative transporter	162	35993	29	38
3840034	3839993	3839175	3839175	-	nlpA	b3661	cytoplasmic membrane lipoprotein-28	407	89999	84	109
3839878	3840215	3840508	3840576	+	yicS	b4555	putative periplasmic protein	106	23434	61	79
3841756	3841739	3840549	3840525	-	nepI	b3662	putative transporter	147	32668	21	27
	3842402	3841950		-	yicN	b3663	DUF1198 family protein	49	10839	18	23
3843828	3843789	3842455	3842443	-	yicO	b3664	putative adenine permease	252	55798	32	41
3843069			3843184	+	-	predicted RNA	antisense: yicO	191	42251	279	364
3843964	3843964	3845730	3845760	+	ade	b3665	cryptic adenine deaminase	288	63687	27	36
3844007			3843975	-	-	predicted RNA	antisense: ade	54	12119	282	367
3847167	3847167	3845776	3845620	-	uhpT	b3666	hexose phosphate transporter	211	46823	25	33
3848624	3848624	3847305	3847275	-	uhpC	b3667	membrane protein regulates uhpT expression	176	38922	22	29
	3850136	3848634		-	uhpB	b3668	sensory histidine kinase in two-component regulatory sytem with UhpA	113	25185	12	16
3849996			3850034	+	-	predicted RNA	antisense: uhpB	68	15110	297	387
3850729	3850726	3850136		-	uhpA	b3669	response regulator in two-component regulatory system wtih UhpB	87	19360	25	32
3851092	3851092	3850802	3850802	-	ilvN	b3670	acetolactate synthase 1 small subunit	52	11637	30	39
3852889	3852784	3851096	3851093	-	ilvB	b3671	acetolactate synthase 2 large subunit	309	68443	31	40
3852993	3852988	3852890	3852890	-	ivbL	b3672	ilvB operon leader peptide	26	5886	45	59
3853257			3853118	-	istR	b4616	-	8	1787	9	12
3853332	3853553	3853642	3853657	+	tisB	b4618	toxic membrane persister formation peptide, LexA-regulated	4953	1095163	9347	12168
	3853922	3855106		+	emrD	b3673	multidrug efflux system protein	67	14990	9	12
	3855611	3855114	3855114	-	yidF	b3674	putative Cys-type oxidative YidJ-maturating enzyme	119	26456	40	53
	3855970	3855608		-	yidG	b3675	inner membrane protein	169	37442	79	103
3856314	3856307	3855960		-	yidH	b3676	DUF202 family inner membrane protein	72	16077	35	46
3856311	3856415	3856864	3856908	+	yidI	b3677	inner membrane protein	160	35477	60	78
3856388			3856362	-	-	predicted RNA	-	40	9002	256	333
	3858404	3856911	3856896	-	yidJ	b3678	sulfatase/phosphatase superfamily protein	287	63659	32	42
	3860116	3858401		-	yidK	b3679	putative transporter	163	36168	16	21
3860119			3860169	+	-	predicted RNA	-	80	17763	267	348
3860273	3860283	3861176	3861176	+	yidL	b3680	AraC family putative transcriptional regulator	289	64067	55	71
3863859	3863899	3864615	3864707	+	yidP	b3684	UTRA domain-containing GntR family putative transcriptional regulator	282	62415	66	87
3866440	3866273	3864612	3864593	-	yidE	b3685	putative transporter	422	93481	43	56
3867008	3866897	3866469	3866469	-	ibpB	b3686	heat shock chaperone	109	24230	43	56
3867520	3867422	3867009	3867009	-	ibpA	b3687	heat shock chaperone	339	74947	139	181
3867379			3867413	+	-	predicted RNA	antisense: ibpA	60	13424	294	383
3867514	3867728	3868060	3868060	+	yidQ	b3688	DUF1375 family outer membrane protein	172	38090	87	114
	3869309	3868062		-	yidR	b3689	DUF3748 family protein	126	27871	17	22
3869228	3869377	3870441	3870441	+	cbrA	b3690	colicin M resistance protein; FAD-binding protein, putative oxidoreductase	168	37194	26	34
3871821	3871730	3870438	3870438	-	dgoT	b3691	D-galactonate transporter	191	42251	25	32
3871456			3871554	+	-	predicted RNA	antisense: dgoT	152	33733	261	340
	3872998	3871850	3871849	-	dgoD	b4478	galactonate dehydratase	144	32020	21	27
	3873612	3872995		-	dgoA	b4477	2-oxo-3-deoxygalactonate 6-phosphate aldolase	49	10971	13	17
	3874474	3873596		-	dgoK	b3693	2-oxo-3-deoxygalactonate kinase	62	13918	12	15
	3875160	3874471		-	dgoR	b4479	putative DNA-binding transcriptional regulator	73	16283	18	23
3875115	3875438	3876094	3876094	+	yidX	b3696	putative lipoprotein	262	58120	67	88
3877022	3876952	3876140	3876140	-	yidA	b3697	sugar phosphate phosphatase; substrates include erythrose 4-P and mannose 1-P phosphatase	424	93852	88	115
3877512	3877465	3877067	3877047	-	yidB	b3698	DUF937 family protein	108	23953	46	60
3880147	3880119	3877705	3877705	-	gyrB	b3699	DNA gyrase, subunit B	909	201040	63	83
	3881221	3880148	3880148	-	recF	b3700	gap repair protein	250	55470	39	51
3882325	3882321	3881221		-	dnaN	b3701	DNA polymerase III, beta subunit	537	118939	82	108
3883967	3883729	3882326	3882326	-	dnaA	b3702	chromosomal replication initiator protein DnaA, DNA-binding transcriptional dual regulator	1121	247898	135	176
3883941			3883991	+	-	predicted RNA	-	91	20121	303	394
3884080	3884336	3884476	3884476	+	rpmH	b3703	50S ribosomal subunit protein L34	254	56333	306	399
3884477	3884493	3884852		+	rnpA	b3704	protein C5 component of RNase P	108	23987	51	66
	3884816	3885073	3885075	+	yidD	b4557	membrane protein insertion efficiency factor, inner membrane protein, UPF0161 family	239	53001	157	205
3885076	3885076	3886722	3886748	+	yidC	b3705	membrane protein insertase	1165	257733	120	156
3886828	3886828	3888192	3888192	+	mnmE	b3706	tRNA U34 5-methylaminomethyl-2-thiouridine modification GTPase	325	71993	40	52
3888327	3888435	3888509	3888729	+	tnaC	b3707	tryptophanase leader peptide	66	14606	149	194
3888532			3888477	-	-	predicted RNA	antisense: tnaC	137	30438	417	543
3888730	3888730	3890145	3890171	+	tnaA	b3708	tryptophanase/L-cysteine desulfhydrase, PLP-dependent	350	77382	41	54
3888773			3888749	-	-	predicted RNA	antisense: tnaA	38	8609	264	344
3890177	3890236	3891483	3891483	+	tnaB	b3709	tryptophan transporter of low affinity	427	94420	58	75
3890546			3890259	-	-	predicted RNA	antisense: tnaB	613	135698	361	471
3890710			3890647	-	-	predicted RNA	antisense: tnaB	115	25488	305	398
3891442			3891432	-	-	predicted RNA	antisense: tnaB	16	3644	254	331
3891573	3891615	3892790		+	mdtL	b3710	multidrug efflux system protein	173	38287	25	32
	3892765	3893724	3893799	+	yidZ	b3711	putative DNA-binding transcriptional regulator	154	34178	27	35
3893707			3893673	-	-	predicted RNA	antisense: yidZ	55	12174	267	347
3893800	3893881	3894630	3894630	+	yieE	b3712	phosphopantetheinyl transferase superfamily protein	313	69413	71	92
3894631	3894652	3895218	3895267	+	chrR	b3713	chromate reductase, Class I, flavoprotein	229	50720	68	89
3896614	3896609	3895272	3895262	-	purP	b3714	adenine permease, high affinity; adenine:H+ symporter	945	209113	120	156
3896735	3896774	3897439	3897481	+	yieH	b3715	phosphoenolpyruvate and 6-phosphogluconate phosphatase	148	32929	37	49
3897486	3897506	3897973	3897973	+	cbrB	b3716	PRK09823 family inner membrane protein, creBC regulon	363	80375	131	171
3897855			3897669	-	-	predicted RNA	antisense: cbrB	334	74056	304	396
3897974	3898022	3898609	3898635	+	cbrC	b3717	UPF0167 family protein	391	86633	113	147
3898071			3898030	-	-	predicted RNA	antisense: cbrC	65	14419	263	343
3899407	3899393	3898671	3898396	-	yieK	b3718	putative 6-phosphogluconolactonase	416	92041	97	127
3900577	3900577	3899408	3899408	-	yieL	b3719	putative xylanase	252	55817	36	47
3902240	3902220	3900604	3900578	-	bglH	b3720	carbohydrate-specific outer membrane porin, cryptic	532	117732	55	72
3903701	3903701	3902289	3902289	-	bglB	b3721	cryptic phospho-beta-glucosidase B	721	159449	86	112
3905717	3905597	3903720	3903702	-	bglF	b3722	fused beta-glucoside-specific PTS enzymes: IIA component/IIB component/IIC component	466	103113	42	54
3906567	3906567	3905731	3905718	-	bglG	b3723	transcriptional antiterminator of the bgl operon	325	72045	66	86
3907588	3907578	3906853	3906804	-	phoU	b3724	negative regulator of PhoR/PhoB two-component regulator	234	51785	54	71
3908473	3908366	3907593	3907589	-	pstB	b3725	phosphate transporter subunit	606	134163	133	173
	3909439	3908549		-	pstA	b3726	phosphate transporter subunit	92	20496	17	23
3910424	3910398	3909439		-	pstC	b3727	phosphate transporter subunit	137	30432	24	31
3911569	3911525	3910485	3910427	-	pstS	b3728	periplasmic phosphate binding protein, high-affinity	603	133325	98	128
3911601			3911631	+	-	predicted RNA	-	48	10799	267	348
3913829	3913668	3911839	3911839	-	glmS	b3729	L-glutamine:D-fructose-6-phosphate aminotransferase	2712	599760	251	327
3915215	3915200	3913830	3913830	-	glmU	b3730	fused N-acetyl glucosamine-1-phosphate uridyltransferase/glucosamine-1-phosphate acetyl transferase	1208	267239	149	194
3915972	3915972	3915553	3915521	-	atpC	b3731	F1 sector of membrane-bound ATP synthase, epsilon subunit	2449	541597	990	1289
3917375	3917375	3915993	3915973	-	atpD	b3732	F1 sector of membrane-bound ATP synthase, beta subunit	6592	1457478	809	1053
3918270	3918265	3917402	3917376	-	atpG	b3733	F1 sector of membrane-bound ATP synthase, gamma subunit	1148	253870	225	293
3919857	3919857	3918316	3918271	-	atpA	b3734	F1 sector of membrane-bound ATP synthase, alpha subunit	5396	1193045	594	773
3920403	3920403	3919870	3919858	-	atpH	b3735	F1 sector of membrane-bound ATP synthase, delta subunit	1803	398618	573	746
3920919	3920888	3920418	3920404	-	atpF	b3736	F0 sector of membrane-bound ATP synthase, subunit b	2576	569613	929	1209
3921235	3921189	3920950	3920922	-	atpE	b3737	F0 sector of membrane-bound ATP synthase, subunit c	1394	308229	986	1284
3921196			3921248	+	-	predicted RNA	antisense: atpB	147	32674	473	616
3922051	3922051	3921236	3921236	-	atpB	b3738	F0 sector of membrane-bound ATP synthase, subunit a	2975	657877	619	806
3922885	3922440	3922060	3922052	-	atpI	b3739	ATP synthase, membrane-bound accessory factor	712	157524	317	413
3923692	3923680	3923057	3922902	-	rsmG	b3740	16S rRNA m(7)G527 methyltransferase, SAM-dependent; glucose-inhibited cell-division protein	1317	291331	358	466
3923539			3923616	+	-	predicted RNA	antisense: rsmG	143	31685	312	406
3925940	3925633	3923744	3923739	-	mnmG	b3741	5-methylaminomethyl-2-thiouridine modification at tRNA U34	1169	258568	105	136
3925802			3925815	+	-	predicted RNA	-	21	4839	265	345
3926535	3926455	3926012	3925941	-	mioC	b3742	FMN-binding protein MioC	1139	251859	435	567
3926006			3926024	+	-	predicted RNA	antisense: mioC	34	7565	305	398
3926516			3926562	+	-	predicted RNA	antisense: asnC	79	17600	287	374
3927003	3927003	3926545	3926545	-	asnC	b3743	transcriptional activator of asnA; autorepressor	318	70374	117	153
3927072	3927155	3928147	3928147	+	asnA	b3744	asparagine synthetase A	542	119885	92	120
	3929603	3928152	3928152	-	viaA	b3745	stimulator of RavA ATPase activity; von Willebrand factor domain protein	557	123232	65	84
3928516			3928528	+	-	predicted RNA	antisense: viaA	20	4541	268	349
3931213	3931093	3929597		-	ravA	b3746	hexameric AAA+ MoxR family ATPase, putative molecular chaperone	565	125083	64	83
3931121	3931316	3933184	3933233	+	kup	b3747	potassium transporter	576	127374	52	68
3931974			3931944	-	-	predicted RNA	antisense: kup	57	12684	314	409
3933317	3933351	3933770	3933770	+	rbsD	b3748	putative cytoplasmic sugar-binding protein	5294	1170476	2140	2786
3933510			3933477	-	-	predicted RNA	antisense: rbsD	66	14612	330	429
3933778	3933778	3935283	3935283	+	rbsA	b3749	fused D-ribose transporter subunits of ABC superfamily: ATP-binding components	350	77572	39	51
3935288	3935288	3936253	3936277	+	rbsC	b3750	D-ribose transporter subunit	1356	299861	238	310
3936191			3936164	-	-	predicted RNA	antisense: rbsC	46	10218	280	364
3936278	3936278	3937168	3937231	+	rbsB	b3751	D-ribose transporter subunit	4886	1080268	931	1212
3937232	3937294	3938223	3938226	+	rbsK	b3752	ribokinase	285	63103	52	67
3938227	3938227	3939219	3939274	+	rbsR	b3753	transcriptional repressor of ribose metabolism	248	54929	42	55
3940624	3940612	3939185	3939153	-	hsrA	b3754	putative multidrug or homocysteine efflux system	670	148282	79	103
3941515	3941327	3940635	3940635	-	yieP	b3755	putative transcriptional regulator	1329	293972	325	424
3941808			3943349	+	rrsC	b3756	16S ribosomal RNA of rrnC operon	633	140040	69	90
3943435			3943510	+	gltU	b3757	Glu tRNA	1540	340679	3443	4482
3943704			3946607	+	rrlC	b3758	23S ribosomal RNA of rrnC operon	1869	413280	109	142
3946545			3946520	-	-	predicted RNA	antisense: rrlC	39	8723	257	335
3946700			3946819	+	rrfC	b3759	5S ribosomal RNA of rrnC operon	22	5038	32	41
3946872			3946948	+	aspT	b3760	Asp tRNA	188	41778	416	542
3946957			3947032	+	trpT	b3761	Trp tRNA	88	19602	198	257
3947967	3947967	3947128	3947066	-	hdfR	b4480	flhDC operon transcriptional repressor	379	83860	76	99
3948050	3948086	3948424	3948424	+	yifE	b3764	UPF0438 family protein	392	86796	196	256
3950093	3949969	3948449	3948449	-	yifB	b3765	bifunctional magnesium chelatase family protein and putative transcriptional regulator	426	94386	47	62
3950207	3950322	3950420	3950420	+	ilvL	b3766	ilvG operon leader peptide	313	69358	538	700
3950421	3950507	3950557	3950633	+	ilvX	b4669	uncharacterized protein	115	25488	383	499
3952201	3952201	3952464	3952483	+	ilvM	b3769	acetolactate synthase 2 small subunit	414	91712	266	347
3952484	3952484	3953413	3953416	+	ilvE	b3770	branched-chain amino-acid aminotransferase	225	49829	41	53
	3953478	3955328		+	ilvD	b3771	dihydroxyacid dehydratase	149	33042	13	17
	3955331	3956875		+	ilvA	b3772	L-threonine dehydratase, biosynthetic; also known as threonine deaminase	80	17732	8	11
	3957820	3956927		-	ilvY	b3773	transcriptional activator of ilvC; autorepressor	62	13900	11	15
3957921	3957970	3959445	3959445	+	ilvC	b3774	ketol-acid reductoisomerase, NAD(P)-binding	985	217769	113	147
3959896	3959813	3959532	3959532	-	ppiC	b3775	peptidyl-prolyl cis-trans isomerase C (rotamase C)	428	94718	258	335
3960067			3960078	+	-	predicted RNA	-	18	4031	258	335
3960259			3960169	-	-	predicted RNA	-	262	58086	490	638
3960677	3960677	3962698	3962713	+	rep	b3778	DNA helicase and single-stranded DNA-dependent ATPase	449	99345	37	49
3964229	3964229	3962745	3962745	-	gpp	b3779	guanosine pentaphosphatase/exopolyphosphatase	467	103260	53	69
3965639	3965630	3964365	3964230	-	rhlB	b3780	ATP-dependent RNA helicase	1355	299613	181	236
3965497	3965761	3966090	3966416	+	trxA	b3781	thioredoxin 1	1443	319132	742	967
3966395			3966333	-	-	predicted RNA	-	197	43660	532	693
3966417	3966417	3967676	3967875	+	rho	b3783	transcription termination factor	3234	715190	436	567
3967915			3967853	-	-	predicted RNA	-	137	30469	371	483
3967876	3967916	3969019	3969030	+	wecA	b3784	UDP-GlcNAc:undecaprenylphosphate GlcNAc-1-phosphate transferase	583	129109	89	116
3969031	3969031	3970077	3970077	+	wzzE	b3785	Entobacterial Common Antigen (ECA) polysaccharide chain length modulation protein	543	120115	88	114
3970078	3970133	3971263		+	wecB	b3786	UDP-N-acetyl glucosamine-2-epimerase	371	82098	55	72
	3971260	3972522		+	wecC	b3787	UDP-N-acetyl-D-mannosaminuronic acid dehydrogenase	222	49101	29	38
	3972522	3973589	3973605	+	rffG	b3788	dTDP-glucose 4,6-dehydratase	326	72125	51	67
3973606	3973608	3974489		+	rffH	b3789	glucose-1-phosphate thymidylyltransferase	232	51447	44	58
	3974467	3975141	3975141	+	wecD	b3790	TDP-fucosamine acetyltransferase	109	24205	27	35
3975142	3975146	3976276	3976276	+	wecE	b3791	TDP-4-oxo-6-deoxy-D-glucose transaminase	279	61685	41	54
3976278	3976278	3977528		+	wzxE	b3792	O-antigen translocase	447	98922	60	79
3977306			3977248	-	-	predicted RNA	antisense: wzxE	117	26007	338	440
	3977525	3978604		+	wecF	b4481	TDP-Fuc4NAc:lipidIIFuc4NAc transferase	117	25928	18	24
	3978601	3979953	3979953	+	wzyE	b3793	putative ECA polysaccharide chain elongation protein	297	65778	37	48
3979954	3979956	3980696	3980740	+	wecG	b3794	UDP-N-acetyl-D-mannosaminuronic acid transferase	356	78748	81	106
3980741	3980887	3982272	3982374	+	yifK	b3795	putative APC family amino acid transporter	912	201756	111	145
3982375			3982451	+	argX	b3796	Arg tRNA	126	28043	279	364
3982509			3982585	+	hisR	b3797	His tRNA	4117	910228	9081	11821
3982606			3982692	+	leuT	b3798	Leu tRNA	1978	437442	3862	5028
3982735			3982811	+	proM	b3799	Pro tRNA	35	7869	78	102
	3982958	3984193		+	aslB	b3800	putative AslA-specific sulfatase-maturating enzyme	116	25799	16	20
3986007	3986007	3984352	3984352	-	aslA	b3801	putative Ser-type periplasmic non-aryl sulfatase	518	114536	53	69
3986357			3986255	-	-	predicted RNA	-	262	57948	432	562
3986432			3986638	+	glmZ	b4456	-	326	72260	268	349
3986581			3986477	-	-	predicted RNA	antisense: glmZ	177	39275	287	374
3987884	3987882	3986686	3986650	-	hemY	b3802	putative protoheme IX synthesis protein	352	77851	49	65
3989066	3989066	3987885	3987885	-	hemX	b3803	putative uroporphyrinogen III methyltransferase	454	100417	65	84
	3989828	3989088	3989067	-	hemD	b3804	uroporphyrinogen III synthase	754	166822	172	225
3990867	3990766	3989825		-	hemC	b3805	hydroxymethylbilane synthase	316	69880	56	74
3990961	3991153	3993699	3993702	+	cyaA	b3806	adenylate cyclase	1090	241078	72	94
3994086	3994059	3993739	3993734	-	cyaY	b3807	iron-dependent inhibitor of iron-sulfur cluster formation; frataxin; iron-binding and oxidizing protein	84	18641	44	58
3994475	3994522	3994725	3994761	+	yifL	b4558	putative lipoprotein	397	87957	331	431
3994762	3994762	3995586		+	dapF	b3809	diaminopimelate epimerase	371	82230	76	99
	3995583	3996290		+	yigA	b3810	DUF484 family protein	247	54788	59	77
	3996287	3997183		+	xerC	b3811	site-specific tyrosine recombinase	234	51868	44	57
	3997183	3997899	3997910	+	yigB	b3812	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase; pyrimidine phosphatase; riboflavin synthesis	146	32317	34	45
3997983	3997983	4000145	4000223	+	uvrD	b3813	DNA-dependent ATPase I and helicase II	1742	385239	136	178
4001075	4001056	4000292	4000292	-	yigE	b4482	DUF2233 family protein	293	64857	65	84
4001300	4001426	4002376	4002399	+	corA	b3816	magnesium/nickel/cobalt transporter	689	152445	123	160
4002812	4002799	4002419	4002418	-	yigF	b3817	putative inner membrane protein	62	13860	27	36
4002531			4002569	+	-	predicted RNA	antisense: yigF	75	16682	328	427
4003233	4003193	4002813	4002813	-	yigG	b3818	PRK11371 family inner membrane protein	56	12472	25	32
4004178	4004178	4003288	4003249	-	rarD	b3819	putative chloramphenical resistance permease	176	38950	33	43
4004873	4004697	4004230	4004193	-	yigI	b3820	4HBT thioesterase family protein	187	41388	67	88
4004862	4004862	4005731	4005833	+	pldA	b3821	outer membrane phospholipase A	225	49952	44	57
	4005864	4007693		+	recQ	b3822	ATP-dependent DNA helicase	192	42493	17	23
4007725	4007757	4008377	4008390	+	rhtC	b3823	threonine efflux pump	131	29179	36	46
4009059	4009059	4008439	4008427	-	rhtB	b3824	homoserine, homoserine lactone and S-methyl-methionine efflux pump	225	49894	61	80
4009027	4009170	4010192	4010192	+	pldB	b3825	lysophospholipase L2	277	61344	46	59
4010266			4010190	-	-	predicted RNA	antisense: yigL pldB	131	29029	289	377
4010193	4010200	4011000	4011007	+	yigL	b3826	pyridoxal phosphate phosphatase	421	93140	89	116
4011076	4011076	4011975	4011975	+	yigM	b3827	putative inner membrane EamA-like transporter	103	22854	19	25
	4012816	4011863		-	metR	b3828	methionine biosynthesis regulon transcriptional regulator	93	20775	16	21
4012886	4013053	4015314	4015314	+	metE	b3829	5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase	1252	276847	94	122
4016270	4016169	4015354	4015333	-	ysgA	b3830	putative carboxymethylenebutenolidase	205	45466	42	55
4016243	4016431	4017192	4017192	+	udp	b3831	uridine phosphorylase	672	148696	149	195
4016513			4016463	-	-	predicted RNA	antisense: udp	95	21107	317	413
4017297	4017333	4018760	4018760	+	rmuC	b3832	DNA recombination protein	809	178935	96	125
4018761	4018855	4019610	4019623	+	ubiE	b3833	bifunctional 2-octaprenyl-6-methoxy-1,4-benzoquinone methylase/ S-adenosylmethionine:2-DMK methyltransferase	946	209331	212	276
4019624	4019624	4020229		+	ubiJ	b3834	aerobic ubiquinone synthesis protein, SCP2 family protein	190	42045	53	69
4019978			4020229	+	esrE	b4707	-	81	18021	54	71
	4020226	4021866	4021939	+	ubiB	b3835	regulator of octaprenylphenol hydroxylation, ubiquinone synthesis; regulator of 2'-N-acetyltransferase; putative ABC1 family protein kinase	595	131676	61	80
4021940	4021945	4022214	4022214	+	tatA	b3836	TatABCE protein translocation system subunit	1431	316479	900	1172
4022215	4022218	4022733	4022733	+	tatB	b3838	TatABCE protein translocation system subunit	301	66545	99	128
4022734	4022736	4023512	4023512	+	tatC	b3839	TatABCE protein translocation system subunit	355	78616	77	101
4023513	4023554	4024336	4024360	+	tatD	b4483	quality control of Tat-exported FeS proteins; Mg-dependent cytoplasmic DNase	125	27699	27	35
4025037	4024821	4024333	4024195	-	rfaH	b3842	transcription antitermination protein	73	16160	25	33
4024943	4024988	4026481	4026481	+	ubiD	b3843	3-octaprenyl-4-hydroxybenzoate decarboxylase	547	120932	62	80
4026482	4026527	4027228	4027300	+	fre	b3844	NAD(P)H-flavin reductase	883	195338	213	278
	4028772	4027609		-	fadA	b3845	3-ketoacyl-CoA thiolase (thiolase I)	54	11959	7	10
	4030971	4028782		-	fadB	b3846	fused 3-hydroxybutyryl-CoA epimerase/delta(3)-cis-delta(2)-trans-enoyl-CoA isomerase/enoyl-CoA hydratase/3-hydroxyacyl-CoA dehydrogenase	229	50836	17	23
4030931	4031161	4032492		+	pepQ	b3847	proline dipeptidase	735	162627	93	122
4031207			4031157	-	-	predicted RNA	antisense: pepQ	88	19651	296	385
	4032492	4033106	4033108	+	yigZ	b3848	UPF0029 family protein	240	53096	66	86
4033122	4033145	4034596	4034596	+	trkH	b3849	potassium transporter	433	95734	50	65
4034597	4034608	4035153	4035200	+	hemG	b3850	protoporphyrin oxidase, flavoprotein	315	69760	98	127
4035531			4037072	+	rrsA	b3851	16S ribosomal RNA of rrnA operon	601	133054	66	86
4037141			4037217	+	ileT	b3852	Ile tRNA	1460	322891	3221	4193
4037260			4037335	+	alaT	b3853	Ala tRNA	277	61246	619	805
4037519			4040423	+	rrlA	b3854	23S ribosomal RNA of rrnA operon	2441	539770	142	185
4040517			4040636	+	rrfA	b3855	5S ribosomal RNA of rrnA operon	19	4381	28	36
	4041433	4040906	4040906	-	mobB	b3856	molybdopterin-guanine dinucleotide biosynthesis protein B	273	60515	88	114
4042146	4041999	4041415		-	mobA	b3857	molybdopterin-guanine dinucleotide synthase	129	28691	37	49
4041932	4042069	4042338	4042338	+	yihD	b3858	DUF1040 protein YihD	217	48177	137	178
4042415	4042415	4043401	4043401	+	srkA	b3859	stress response kinase A; MazF antagonist; Thr/Ser kinase involved in Cpx stress response	921	203623	158	206
4043402	4043418	4044044	4044058	+	dsbA	b3860	periplasmic protein disulfide isomerase I	650	143728	176	229
4044119	4044199	4045629	4045629	+	yihF	b3861	DUF945 family protein	1260	278622	149	194
4044252			4044205	-	-	predicted RNA	antisense: yihF	89	19866	317	413
4044455			4044404	-	-	predicted RNA	antisense: yihF	127	28280	417	543
4046602	4046602	4045670	4045596	-	yihG	b3862	inner membrane protein, inner membrane acyltransferase	226	50078	41	53
4046400			4046504	+	-	predicted RNA	antisense: yihG	156	34651	253	330
4046949	4046966	4049752	4049898	+	polA	b3863	fused DNA polymerase I 5'->3' polymerase/3'->5' exonuclease/5'->3' exonuclease	988	218555	60	78
4047000			4046950	-	-	predicted RNA	antisense: polA	97	21527	324	422
4049948			4049865	-	-	predicted RNA	antisense: spf	128	28350	259	337
4049899			4050007	+	spf	b3864	-	22100	4886120	34436	44826
4050787	4050765	4050133	4050043	-	yihA	b3865	cell division GTP-binding protein	627	138763	168	219
4051036			4051280	+	csrC	b4457	-	24634	5446215	17076	22229
4051293	4051347	4051856	4051856	+	yihI	b3866	activator of Der GTPase	497	109954	165	215
4052045	4052045	4053418	4053418	+	hemN	b3867	coproporphyrinogen III oxidase, SAM and NAD(P)H dependent, oxygen-independent	432	95605	53	69
4053757	4053757	4053647	4053627	-	yshB	b4686	uncharacterized protein	210	46556	322	419
4055289	4055278	4053869	4053758	-	glnG	b3868	fused DNA-binding response regulator in two-component regulatory system with GlnL: response regulator/sigma54 interaction protein	428	94838	51	67
4056339	4056339	4055290	4055290	-	glnL	b3869	sensory histidine kinase in two-component regulatory system with GlnG	243	53796	39	51
4058197	4058034	4056625	4056518	-	glnA	b3870	glutamine synthetase	2724	602345	328	427
4058253	4058407	4060230	4060258	+	typA	b3871	GTP-binding protein	1656	366294	154	200
4060442	4060447	4061157	4061157	+	yihL	b3872	putative DNA-binding transcriptional regulator	208	46018	49	64
4061158	4061165	4062145	4062246	+	yihM	b3873	putative sugar phosphate isomerase	342	75674	59	77
4062247	4062247	4063512	4063512	+	yihN	b3874	MFS transporter family protein	286	63343	38	50
4064338	4064295	4063603	4063603	-	ompL	b3875	outer membrane porin L	454	100512	111	145
4063881			4063890	+	-	predicted RNA	antisense: ompL	15	3371	259	337
4064071			4064155	+	-	predicted RNA	antisense: ompL	166	36721	331	432
4065766	4065766	4064363	4064363	-	yihO	b3876	putative transporter	417	92206	50	65
4067239	4067194	4065809	4065795	-	yihP	b3877	putative transporter	215	47710	26	34
	4069276	4067240		-	yihQ	b3878	alpha-glucosidase	212	47032	17	23
4069176			4069221	+	-	predicted RNA	antisense: yihQ	71	15835	264	344
4070401	4070401	4069475	4069277	-	yihR	b3879	mutarotase superfamily protein, YihR family	215	47670	39	51
	4071756	4070515		-	yihS	b3880	aldose-ketose isomerase; D-mannose isomerase	122	27097	16	21
4072674	4072651	4071773	4071757	-	yihT	b3881	putative aldolase	111	24641	21	28
	4073571	4072675		-	yihU	b3882	gamma-hydroxybutyrate dehydrogenase, NADH-dependent	22	4900	4	5
4073526	4073739	4074635	4074635	+	yihV	b3883	putative sugar kinase	135	29849	25	33
4074636	4074669	4075454	4075529	+	yihW	b3884	DeoR family putative transcriptional regulator	139	30751	30	39
4075530	4075553	4076152		+	yihX	b3885	alpha-D-Glucose-1-P phosphatase, anomer-specific	653	144416	184	240
	4076146	4077018		+	yihY	b3886	BrkB family putative transporter, inner membrane protein	459	101480	89	116
